bigram,count
有点_看见,1
特别_有点,1
人性_特别,1
问题_人性,1
鬼神_问题,1
了解_鬼神,1
时间_了解,1
那一刻_结束,1
烟火_总会,1
圆气口_导致,1
易逝_烟火,1
烟花_易逝,1
点睛之笔_烟花,1
更是_点睛之笔,1
电影_结尾,1
书籍_电影,1
超过_书籍,1
个人感觉_超过,1
精良_个人感觉,1
十分_精良,1
艺术品_十分,1
一部_艺术品,1
恐怖_像是,1
看见_真正,1
真正_真相,1
真相_最后,1
最后_林理洵,1
需要_圆气口,1
部分_需要,1
留有_部分,1
真相_留有,1
真相_真相,1
恐怖_真相,1
合格_恐怖,1
勉强_合格,1
中是_勉强,1
经历_中是,1
成长_经历,1
中国_成长,1
放在_中国,1
心态_放在,1
良好_心态,1
乐于助人_良好,1
叶敬山_乐于助人,1
拐卖_叶敬山,1
山村_拐卖,1
相爱_山村,1
真心_相爱,1
到底_真心,1
和田_到底,1
支离破碎_赵小娟,1
有点_支离破碎,1
塑造_有点,1
林理洵_塑造,1
懂事_小花,1
只想_重现,1
退出_后劲,1
满足_完美,1
喜欢_学生,1
看出_喜欢,1
出现_看出,1
真正_出现,1
从头到尾_真正,1
陈青穗_从头到尾,1
意难平_陈青穗,1
最大_意难平,1
结尾_最大,1
摧毁_结尾,1
无情_摧毁,1
家庭_无情,1
完美_家庭,1
得到_满足,1
单纯_留在,1
私心_得到,1
封建迷信_私心,1
可怕_主题,1
远比_可怕,1
人心_远比,1
人心不足蛇吞象_人心,1
恰到好处_真正,1
一段话_恰到好处,1
明天_一段话,1
斯维尔_明天,1
之书克_斯维尔,1
空想_之书克,1
喜欢_空想,1
学生_单纯,1
老师_好心,1
重现_往日,1
险恶_送别,1
片尾曲_退出,1
心情_片尾曲,1
悲凉_心情,1
凄惨_悲凉,1
听到_凄惨,1
感在_听到,1
落寞_感在,1
内心_落寞,1
重要_内心,1
衬托_重要,1
几乎_衬托,1
背景音乐_几乎,1
这首_背景音乐,1
揭露_人心,1
好心_帮助,1
铁石心肠_揭露,1
利益_铁石心肠,1
社会_高层,1
暗示_社会,1
侧面_暗示,1
消声灭迹_侧面,1
暗地_消声灭迹,1
上级_暗地,1
机会_上级,1
上学_机会,1
得到_市里,1
学生_得到,1
帮助_学生,1
人间烟火_最后,1
医生_名字,1
警察_老师,1
奔赴_黄泉路,1
一部_小而精,1
赞美_一部,1
灵魂_赞美,1
唯美_灵魂,1
自由_唯美,1
批判_自由,1
文化_批判,1
外衣_中国,1
见到_朝思暮想,1
终是_见到,1
可惜_终是,1
可悲可叹_可惜,1
黄泉路_可悲可叹,1
选择_奔赴,1
叶敬山_警察,1
之中_选择,1
痛苦_之中,1
小花_痛苦,1
生机_小花,1
断绝_生机,1
飞鸟_断绝,1
归家_飞鸟,1
药食_归家,1
忘忧_药食,1
当作_忘忧,1
毒药_当作,1
欢笑_毒药,1
往日_欢笑,1
小而精_优秀作品,1
借用_最近,1
最近_评论,1
评论_作者,1
发现_林理洵,1
很久_发现,1
玩完_很久,1
电影_玩完,1
温情_电影,1
压抑_温情,1
一场_压抑,1
来看_一场,1
沉下心_来看,1
苏鲁_沉下心,1
血腥_苏鲁,1
scare_血腥,1
黑夜_jump,1
习惯_黑夜,1
操作_习惯,1
玩惯_操作,1
一下_玩惯,1
不剧_推荐,1
hhh_不剧,1
头皮发麻_hhh,1
我秀_头皮发麻,1
投影_我秀,1
天灵盖_投影,1
方式_天灵盖,1
没见_叙事,1
这辈子_没见,1
作者_这辈子,1
一家之主_死后,1
陷入_悲伤,1
漩涡_爷爷奶奶,1
一流_法医,1
开口_师兄,1
师妹_开口,1
人际关系_师妹,1
叶敬山_人际关系,1
反复强调_叶敬山,1
漏洞_反复强调,1
破绽_漏洞,1
明显_破绽,1
骨痂_明显,1
忽略_骨痂,1
绝不_忽略,1
毕业生_绝不,1
法医_毕业生,1
身为_一流,1
主角_赶过去,1
叶敬山_身为,1
师妹_叶敬山,1
法医_师妹,1
同伙_法医,1
钢笔_同伙,1
写不出_钢笔,1
粉笔_写不出,1
浸透_粉笔,1
一根_浸透,1
粉红色_一根,1
一点_粉红色,1
执念_一点,1
真相_执念,1
师兄_主角,1
赶过去_一点儿,1
交集_发掘,1
词汇_高度,1
长辈_缺乏,1
发生_田家,1
情况_真正,1
大多数_情况,1
法轮大法_大多数,1
迷信_法轮大法,1
尊重_科学,1
麦克斯韦_尊重,1
迷信_麦克斯韦,1
内容_迷信,1
接受_内容,1
取决于_接受,1
高度_取决于,1
完整_词汇,1
一点儿_骨头,1
表述_完整,1
迷信_表述,1
根源_迷信,1
迷信_悲剧,1
反复强调_迷信,1
一直_反复强调,1
评测_一直,1
补票_评测,1
特意_补票,1
全程_特意,1
实况_全程,1
说不定_几块,1
骨头_说不定,1
发掘_真相,1
之前_交集,1
要素_很棒,1
演出_送别,1
带来_精彩,1
无疑_带来,1
配乐_无疑,1
精彩_配乐,1
诸多_精彩,1
精彩_诸多,1
类型_精彩,1
小说_类型,1
泪腺_一部,1
击垮_泪腺,1
直接_击垮,1
那段_直接,1
送别_那段,1
河灯_演出,1
gameplay_伴随,1
末段_河灯,1
氛围_末段,1
优秀_营造,1
必须_优秀,1
bgm_必须,1
本篇_bgm,1
不寒而栗_本篇,1
处理_不寒而栗,1
细节_处理,1
变化_细节,1
多用_bgm,1
scare_多用,1
很少_低级,1
精彩_gameplay,1
伴随_解谜,1
尴尬_之前,1
适当_解谜,1
大头贴_尴尬,1
一脉相承_整体,1
风格_一脉相承,1
演出_风格,1
解谜_演出,1
整体_十分,1
过来_整体,1
三伏_过来,1
畅快_提升,1
一分_畅快,1
更加_一分,1
推进_更加,1
部分_推进,1
制定_适当,1
环节_本作,1
难度_制定,1
一气呵成_难度,1
推进_下来,1
细节_推进,1
过程_细节,1
光线_解谜,1
声音_光线,1
引导_声音,1
用心_引导,1
相当_用心,1
制作组_相当,1
比较简单_制作组,1
解谜_比较简单,1
缺乏_开放,1
开放_思维,1
思维_认知,1
大权_周围,1
专横_推翻,1
独断_专横,1
无知_独断,1
浅薄_无知,1
国君_浅薄,1
大权在握_国君,1
国家_大权在握,1
情景_国家,1
灾难_情景,1
深重_灾难,1
带来_深重,1
所有人_带来,1
周围_所有人,1
掌握_大权,1
国家_灭亡,1
蠢货_掌握,1
储备_蠢货,1
知识_储备,1
毫无_知识,1
想法_毫无,1
服从_想法,1
接受_服从,1
只能_接受,1
需要_只能,1
身边_需要,1
理解_身边,1
主动_理解,1
愿意_主动,1
推翻_国家,1
灭亡_企业,1
能力_极度,1
不进_撤职,1
民主_管理制度,1
分裂_民主,1
家庭_分裂,1
排挤_家庭,1
执迷不悟_排挤,1
目不识丁_执迷不悟,1
家长_目不识丁,1
权势_家长,1
坐享_权势,1
家庭_坐享,1
遭殃_家庭,1
部门_遭殃,1
撤职_部门,1
油盐_不进,1
企业_独掌,1
胸无点墨_油盐,1
主管_胸无点墨,1
器重_主管,1
备受_器重,1
部门_备受,1
破产_部门,1
公司_破产,1
罢免_公司,1
一意孤行_罢免,1
孤陋寡闻_一意孤行,1
老总_孤陋寡闻,1
权威_老总,1
独掌_权威,1
根本_愿意,1
事情_根本,1
绝大多数_事情,1
照顾_其他人,1
某天_遭到,1
设想_某天,1
需要_设想,1
田宇_喜欢,1
需要_田宇,1
田芳芳_喜欢,1
需要_田芳芳,1
赵小娟_喜欢,1
应该_赵小娟,1
田家_应该,1
脑子里_田家,1
需要_脑子里,1
其他人_需要,1
不乐意_照顾,1
包括_绝大多数,1
根本_不乐意,1
能力_根本,1
体谅_能力,1
缺乏_体谅,1
事情_缺乏,1
容易_事情,1
十分_容易,1
决定_十分,1
改变_决定,1
可能性_改变,1
考虑_可能性,1
低下_考虑,1
极度_低下,1
遭到_巨大,1
巨大_困难,1
困难_需要,1
需要_找人,1
现实_包括,1
黑暗_现实,1
讽刺_黑暗,1
实际上_讽刺,1
人格魅力_实际上,1
强烈_人格魅力,1
一份_强烈,1
需要_一份,1
个人_需要,1
田芳芳_个人,1
抓住_田芳芳,1
敏锐地_抓住,1
陈老师_敏锐地,1
长辈_陈老师,1
感想_田家,1
作何_感想,1
坚强_作何,1
成年人_坚强,1
轻描淡写_成年人,1
一句_轻描淡写,1
化地_一句,1
模板_化地,1
衷肠_模板,1
倾诉_衷肠,1
倒苦水_倾诉,1
聊聊_倒苦水,1
找人_聊聊,1
部分_很少,1
具体_恐怖,1
美妙_具体,1
柔光_指引,1
唯一_我意,1
山里_警察,1
困在_山里,1
星星_困在,1
银河_星星,1
回到_银河,1
出笼_回到,1
遗憾_出笼,1
感动_遗憾,1
值得_多次,1
好玩_值得,1
回家_方向,1
指引_回家,1
星辰_柔光,1
一直_不下,1
漫天_星辰,1
化为_漫天,1
烟火_化为,1
别梦寒_小镇,1
送别_结局,1
决定_送别,1
事情_决定,1
终点_事情,1
每个_终点,1
人有_每个,1
每个_人有,1
如斯_每个,1
生者_如斯,1
陈老师_大哭,1
不下_心玩,1
良心_战胜,1
之善间_结尾,1
一丝_凄美,1
有着_一丝,1
歌曲_有着,1
片尾_歌曲,1
意难平_片尾,1
面前_陈老师,1
摆在_面前,1
牢笼_摆在,1
娓娓道来_牢笼,1
书信_娓娓道来,1
真挚_书信,1
一封_真挚,1
结尾_一封,1
人性_之善间,1
心玩_终于,1
之恶_人性,1
之间_人性,1
救赎_之间,1
现实主义_救赎,1
一本_现实主义,1
外皮_一本,1
解密_外皮,1
一本_打着,1
这是_一本,1
发现_这是,1
玩到_发现,1
机会_从头,1
终于_机会,1
死者_生者,1
一生_死者,1
赵小娟_一生,1
情感_表达,1
透过_电脑屏幕,1
无力_透过,1
苍凉_无力,1
显得_苍凉,1
迷失_显得,1
人心_迷失,1
枷锁_人心,1
封建_枷锁,1
推进_封建,1
台词_推进,1
这本_台词,1
天空_这本,1
表达_尸体,1
深沉_情感,1
已然_陈老师,1
包含_深沉,1
创作者_包含,1
结束_创作者,1
一段_结束,1
弘一法师_一段,1
感谢_弘一法师,1
蟑螂_感谢,1
动人_感情,1
精彩_动人,1
精彩_精彩,1
守护_自由,1
优秀_守护,1
特别_氛围,1
电脑屏幕_感受,1
感受_寒意,1
寒意_但林,1
但林_警官,1
蓦然回首_已然,1
旅程_蓦然回首,1
小时_旅程,1
下去_小时,1
一路_下去,1
道路_一路,1
前进_道路,1
照亮_前进,1
一束_照亮,1
黑暗_一束,1
仿佛_黑暗,1
温暖_仿佛,1
一丝_温暖,1
背景_一丝,1
特殊_背景,1
感受_特殊,1
让玩家_感受,1
纯真无邪_让玩家,1
田芳芳_纯真无邪,1
刚强_田芳芳,1
柔弱_刚强,1
赵小娟_柔弱,1
大公无私_赵小娟,1
陈老师_大公无私,1
坚持_陈老师,1
正义_坚持,1
警官_正义,1
凄美_良心,1
战胜_愚昧,1
牵动_美妙,1
三伏_之后,1
依旧_带来,1
本作_依旧,1
剧透_本作,1
大量_剧透,1
之前_大量,1
本子_之前,1
写不出_本子,1
再也_写不出,1
大概_再也,1
蟑螂_大概,1
一点_月光,1
确信_一点,1
之后_确信,1
神作_玩过,1
小时_极致,1
复制_神作,1
不可_复制,1
最大_慰藉,1
算是_最大,1
合照_算是,1
警官_合照,1
抽出_老师,1
最后_抽出,1
难过_最后,1
说明_难过,1
后期_说明,1
暗示_后期,1
虽一_暗示,1
带来_小时,1
极致_前期,1
愚昧_人生,1
小时_收获,1
流程_牵动,1
情绪_完全,1
丰富_情绪,1
带来_丰富,1
贴合_演出,1
无比_贴合,1
创意_无比,1
富有_创意,1
变化_富有,1
恰到好处_bgm,1
紧凑_恰到好处,1
优秀_紧凑,1
收获_优秀,1
眼泪_小时,1
恐怖_飙升,1
忍住_眼泪,1
无法_忍住,1
实在_无法,1
最后_实在,1
振奋_最后,1
激动_振奋,1
真相_激动,1
剥茧抽丝_接近,1
逐渐_剥茧抽丝,1
中期_逐渐,1
心跳_中期,1
肾上腺素_心跳,1
飙升_肾上腺素,1
结局_虽一,1
老师_结局,1
厉害_老师,1
限制_一周,1
拍电影_不错,1
拿来_拍电影,1
一点_拿来,1
优秀_一点,1
类型_试试,1
震撼_推荐,1
部分_震撼,1
高潮_部分,1
后期_高潮,1
感染_后期,1
氛围_感染,1
目的_氛围,1
一周_目的,1
场景_限制,1
相当_厉害,1
指引_场景,1
加入_指引,1
作者_加入,1
不高_发现,1
精彩_可惜,1
十分_精彩,1
不明不白_十分,1
有点_不明不白,1
中间_有点,1
无法_定论,1
痛苦_无法,1
是否_痛苦,1
人生_是否,1
不错_陈老师,1
陈老师_田晓霞,1
田晓霞_之后,1
之后_意难平,1
起来_相当,1
就立_起来,1
过程_就立,1
小时_过程,1
短短_三个,1
形象_短短,1
警官_形象,1
好事_老师,1
降低_好事,1
高潮_恐怖,1
进入_高潮,1
逐渐_进入,1
中后期_逐渐,1
动力_中后期,1
下去_动力,1
关闭_下去,1
一度_关闭,1
小白_一度,1
恐怖_小白,1
丝滑_恐怖,1
十分_丝滑,1
切换_十分,1
营造_场景,1
满分_前期,1
没什么_满分,1
蟑螂_继续,1
意难平_蟑螂,1
管理制度_逐渐,1
逐渐_取代,1
取代_专制制度,1
身份_概念,1
或者说_智能,1
非黑_或者说,1
导致_非黑,1
必然_导致,1
结构_必然,1
认同_结构,1
群体_强烈,1
认同_群体,1
身份_强烈,1
成员_身份,1
需要_成员,1
维持_需要,1
概念_维持,1
依赖于_模糊,1
有限_群体思维,1
高度_依赖于,1
维持_高度,1
群体_维持,1
一类_群体,1
分子_一类,1
敌对_分子,1
group_敌对,1
out_group,1
群体_out,1
划分_群体,1
群体_划分,1
明显_群体,1
来看_明显,1
智能_有限,1
群体思维_group,1
语言_社会,1
敌人_草叶,1
群起而攻_建立,1
必定会_群起而攻,1
仪式_必定会,1
破坏_这种,1
外来者_破坏,1
喊叫_外来者,1
忘情_喊叫,1
篝火_忘情,1
时代_篝火,1
茹毛饮血_时代,1
裹身_茹毛饮血,1
兽皮_裹身,1
草叶_兽皮,1
视为_敌人,1
group_think,1
异类_视为,1
立刻_异类,1
一致性_立刻,1
一定_一致性,1
保持_一定,1
必须_保持,1
行为_必须,1
组员_行为,1
要求_组员,1
特点_要求,1
思维_特点,1
这种_思维,1
think_这种,1
理论_来看,1
同一性_理论,1
群体_同一性,1
巧合_徐伦倒,1
拦下_芳芳,1
错过_拦下,1
之失_错过,1
一步_之失,1
时间_一步,1
小娟_时间,1
获胜_希望,1
几秒_获胜,1
仅差_几秒,1
对抗_仅差,1
时间_对抗,1
高速_时间,1
徐伦倒_高速,1
难以捉摸_巧合,1
自作自受_群体,1
同样_难以捉摸,1
行为_同样,1
儿媳_行为,1
眼中_儿媳,1
二人_眼中,1
热泪_田何,1
留下_热泪,1
顾自地_留下,1
眼中_顾自地,1
伤口_眼中,1
出现_伤口,1
莫名其妙_出现,1
身上_莫名其妙,1
芳芳_投放,1
投放_药物,1
药物_行为,1
行为_生活,1
诅咒_自作自受,1
恶毒_诅咒,1
排斥_恶毒,1
唾弃_排斥,1
值得_唾弃,1
行为_值得,1
自我_行为,1
牺牲_自我,1
可欺_牺牲,1
弱小_可欺,1
认为_弱小,1
付出_认为,1
家人_付出,1
职业_家人,1
放弃_职业,1
赵小娟_放弃,1
思潮_赵小娟,1
达尔文主义_思潮,1
社会_达尔文主义,1
某种_社会,1
现如今_某种,1
大山_现如今,1
精神恍惚_大山,1
破灭_精神恍惚,1
彻底_破灭,1
期盼_彻底,1
生活_期盼,1
建立_语言,1
社会_这种,1
搏斗_只会,1
挚友_发达,1
蒙面_女性,1
素未_蒙面,1
两个_素未,1
成为_两个,1
共同体_成为,1
想象_共同体,1
主轴_想象,1
标签_主轴,1
身份_标签,1
大量_模糊,1
创造_大量,1
媒体_创造,1
发达_媒体,1
结为_挚友,1
宣传_操纵,1
桌上_结为,1
乒乓球_桌上,1
同一个_乒乓球,1
城市_同一个,1
同一个_城市,1
容易_同一个,1
反倒_容易,1
惺惺相惜_反倒,1
身份_惺惺相惜,1
这种_身份,1
中国_这种,1
十分_中国,1
两个_十分,1
女性_宣传,1
操纵_同举,1
仪式_变得,1
鸟儿_润泽,1
scare_吓人,1
不靠_低级,1
元素_不靠,1
无一物_时泽万田,1
生来_无一物,1
三伏_生来,1
土地_三伏,1
生机_土地,1
承载_生机,1
更愿_承载,1
细雨_更愿,1
万物_细雨,1
润泽_万物,1
一只_自由,1
同举_一面,1
我愿_一只,1
感触_我愿,1
研究_问题,1
想要_研究,1
本文_想要,1
仇恨_本文,1
异国_仇恨,1
存在_异国,1
知道_存在,1
压根_知道,1
两个_压根,1
大旗_两个,1
一面_大旗,1
特征_两个,1
大于_身份,1
远远_大于,1
处于_群体,1
高言大语_层皮,1
慷慨激昂_高言大语,1
发表_慷慨激昂,1
手臂_发表,1
挥舞_手臂,1
叫喊_挥舞,1
反应_叫喊,1
优势_反应,1
已有_优势,1
强化_已有,1
无意识_强化,1
中会_无意识,1
群体_中会,1
热情_处于,1
影响_远远,1
超乎寻常_热情,1
奉献_超乎寻常,1
东西_奉献,1
依然_东西,1
概念_依然,1
一种_概念,1
词汇_一种,1
变成_词汇,1
篝火_变成,1
原始_篝火,1
繁杂_原始,1
花样_繁杂,1
变得_花样,1
层皮_阐释,1
阐释_多少级,1
多少级_现代性,1
现代性_先进性,1
特征_影响,1
现实_个性化,1
女性_现实,1
一名_女性,1
特征_一名,1
最后_身份,1
特征_最后,1
鲜明_个性化,1
这种_鲜明,1
结婚_这种,1
和田_结婚,1
清潭_和田,1
居住_清潭,1
坎坷_居住,1
经历_坎坷,1
年少时_经历,1
赵小娟_年少时,1
名字_赵小娟,1
注意_名字,1
优先_注意,1
一定_优先,1
小娟_一定,1
分析_小娟,1
返祖现象_分析,1
无聊_返祖现象,1
终究_无聊,1
先进性_终究,1
只会_身上,1
精彩_搏斗,1
专制制度_原因,1
骗局_神婆,1
偶像崇拜_宗教,1
狂热_偶像崇拜,1
类似_狂热,1
权威_类似,1
置疑_权威,1
不可_置疑,1
眼中_不可,1
成为_眼中,1
需求_成为,1
心理_需求,1
急需_心理,1
提供_急需,1
神婆_提供,1
陷入_骗局,1
情绪_神婆,1
入套_陷入,1
勾引_入套,1
施小计_勾引,1
情绪_施小计,1
利用_情绪,1
安全感_剥夺,1
极度_安全感,1
神婆_极度,1
求助_神婆,1
爱子_求助,1
权威_痛失,1
看重_权威,1
十分_看重,1
宗教_情绪,1
装神弄鬼_雕虫小技,1
管理_肯定,1
可谓_相当,1
家庭_领导,1
无能_家庭,1
两位_无能,1
赵小娟_两位,1
略见一斑_赵小娟,1
形象_略见一斑,1
恐怖_形象,1
墙上_恐怖,1
上吊自杀_墙上,1
赵小娟_上吊自杀,1
后期_赵小娟,1
之重_后期,1
相当_之重,1
威压_可谓,1
雕虫小技_顺利,1
家庭成员_威压,1
二人_家庭成员,1
来看_田何,1
刻画_来看,1
二人_形象,1
身上_二人,1
儿媳_身上,1
无辜_儿媳,1
传导_无辜,1
服从_传导,1
两人_服从,1
田何_两人,1
顺利_田何,1
人物_十分,1
权威_人物,1
具有_权威,1
人格魅力_显然,1
通常_长久,1
统治_通常,1
专制_统治,1
高质量_专制,1
难上加难_高质量,1
更是_难上加难,1
接班人_更是,1
培养_接班人,1
常有_培养,1
世间_常有,1
奇才_世间,1
这种_奇才,1
显然_这种,1
智慧_人格魅力,1
崇尚_具有,1
学识_智慧,1
超常_学识,1
拥有_超常,1
领导力_拥有,1
变革_领导力,1
极强_变革,1
具有_极强,1
领导人_具有,1
需要_领导人,1
政权_需要,1
专制_政权,1
经营_专制,1
原因_经营,1
长久_这种,1
这种_政权,1
政权_总是,1
总是_后期,1
极度_崇尚,1
特点_极度,1
人格_特点,1
这种_人格,1
人格_这种,1
威权_人格,1
具有_威权,1
双双_具有,1
老太_双双,1
老头_老太,1
角度_老头,1
心理学_角度,1
内容_心理学,1
回到_内容,1
毁灭_回到,1
迅速_毁灭,1
国力_迅速,1
耗尽_国力,1
扩张_耗尽,1
对外_扩张,1
盲目_对外,1
矛盾_盲目,1
导致_社会,1
欠缺_导致,1
能力_欠缺,1
领导人_能力,1
后期_领导人,1
领导_管理,1
肯定_水盆,1
空条徐伦_精彩,1
互动_极度,1
那位_行为,1
也许_那位,1
互动_也许,1
感情_互动,1
真正_感情,1
享受_真正,1
未能_享受,1
生到_未能,1
行为_生到,1
常规_行为,1
合乎_常规,1
状态_合乎,1
极度_剥夺,1
情感_互动,1
迥异_智多星,1
有效_情感,1
这是_有效,1
牺牲_这是,1
做出_牺牲,1
慰藉_做出,1
慰藉_慰藉,1
给予_慰藉,1
田芳芳_给予,1
懂事_田芳芳,1
乖巧_懂事,1
生活_乖巧,1
家庭_生活,1
死后_家庭,1
行为_迥异,1
智多星_医生,1
水盆_难受,1
呕吐_身体,1
看不到_空条徐伦,1
观众_看不到,1
替身使者_观众,1
自由_替身使者,1
浴血奋战_自由,1
亚于_浴血奋战,1
壮观_亚于,1
恐怕_壮观,1
刻画_恐怕,1
精神_刻画,1
坚韧_精神,1
折磨_坚韧,1
身体_折磨,1
导致_呕吐,1
交谈_感到,1
佯装_导致,1
计划_佯装,1
撕裂_计划,1
精神_撕裂,1
田宇时_精神,1
扮演_田宇时,1
忍受着_扮演,1
默默_忍受着,1
大山_默默,1
携女_逃离,1
安心_携女,1
些许_安心,1
感到_些许,1
回报_丈夫,1
丰富_回报,1
预期_丰富,1
焦虑_情绪,1
作用_可谓,1
人物_作用,1
枢纽_人物,1
整个_枢纽,1
赵小娟_整个,1
相符合_赵小娟,1
情节_相符合,1
远走他乡_情节,1
试图_远走他乡,1
安眠药_试图,1
行为_服用,1
逃避_行为,1
情绪_逃避,1
极大_焦虑,1
投资_预期,1
出现_极大,1
人会_出现,1
术语_人会,1
心理学_术语,1
行为_心理学,1
stimuli_行为,1
aversive_stimuli,1
刺激_aversive,1
厌恶_刺激,1
这种_厌恶,1
暴露_这种,1
长期_暴露,1
难受_长期,1
可谓_承上启下,1
承上启下_承受,1
承受_两位,1
两位_老丈人,1
感情_投资,1
不幸_感情,1
孩童_不幸,1
照顾_孩童,1
操持家务_照顾,1
家中_操持家务,1
职业_家中,1
影楼_职业,1
感兴趣_影楼,1
舍弃_感兴趣,1
感情_舍弃,1
看重_感情,1
相当_看重,1
关怀_相当,1
缺失_关怀,1
顺利_缺失,1
早年_顺利,1
生活_早年,1
童稚_生活,1
女儿_童稚,1
尚小_女儿,1
年龄_尚小,1
那位_年龄,1
膝下_那位,1
启领_膝下,1
压力_启领,1
老丈人_压力,1
很棒_特别,1
流程_解密,1
封建迷信_成为,1
扼杀_一代代,1
孤独_一座,1
大山_孤独,1
成见_一座,1
大山_成见,1
火星_一座,1
些许_火星,1
灰烬_些许,1
漆黑_灰烬,1
挣扎_漆黑,1
不幸_痛苦,1
小镇_不幸,1
年轻人_闭塞,1
一代代_年轻人,1
迷信_扼杀,1
群山环绕_不出,1
老一辈_盲目,1
封建迷信_老一辈,1
表面_封建迷信,1
小镇_表面,1
圆满_闭塞,1
人心_过去,1
印证_人心,1
人心_印证,1
复杂_人心,1
更为_复杂,1
深藏_更为,1
表面_深藏,1
不高_中式,1
大山_群山环绕,1
不出_寂静,1
一款_佳作,1
绳子_苦难,1
葬礼_埋葬,1
烟火_一场,1
终将_走出,1
遍野_终将,1
多像芳芳_作业本,1
越来越_多像芳芳,1
终会_越来越,1
小镇_终会,1
灵魂_小镇,1
美好_灵魂,1
之中_美好,1
大山_之中,1
苦难_大山,1
向井里_绳子,1
寂静_小镇,1
想要_向井里,1
井底_想要,1
陈清穗_跌落,1
拯救_陈清穗,1
互相_拯救,1
遭遇_互相,1
相同_遭遇,1
赵小娟_相同,1
还魂_叶敬山,1
迷信_还魂,1
爷爷奶奶_迷信,1
悲剧_赵小娟,1
小镇_烟火,1
佳作_难度,1
毋庸置疑_一款,1
上下左右_难受,1
总有_英雄,1
普通_拿来,1
有点_普通,1
第一个_恐怖,1
tvt_第一个,1
友好_tvt,1
胆小如鼠_十分,1
一位_烟火,1
希望_一位,1
井底_希望,1
走出_井底,1
迷途_走出,1
带领_迷途,1
英雄_带领,1
人心_总有,1
初期_胆量,1
取代_迷信,1
文明_取代,1
进步_文明,1
时代_进步,1
深刻_时代,1
优秀_深刻,1
内核_优秀,1
外表_恐怖,1
纸灯_漂走,1
好像_纸灯,1
童年_好像,1
首歌_童年,1
片尾曲_首歌,1
拿来_初期,1
胆量_十分,1
烟火_毋庸置疑,1
令人_恐惧,1
标准_烟火,1
一项_标准,1
退出_一项,1
沉默_退出,1
灵魂_长亭,1
意味着_一棵树,1
本质_意味着,1
教育_本质,1
之名_人心,1
序章_之名,1
悲剧_序章,1
叙述_悲剧,1
恐惧_叙述,1
从来不_令人,1
问问_陈老师,1
内核_从来不,1
到位_中式,1
节奏_到位,1
氛围_节奏,1
不大_氛围,1
体量_不大,1
小品_体量,1
小时_小品,1
内容_艺术,1
可怕_内容,1
悲剧_可怕,1
结局_感人,1
好玩_结局,1
埋葬_过去,1
过去_纪念,1
纪念_一位,1
今天_抽空,1
赤烛_还愿,1
玩过_赤烛,1
有没有_玩过,1
好奇_有没有,1
审美_好奇,1
基本_审美,1
受众_基本,1
文艺作品_受众,1
大部分_文艺作品,1
高估_大部分,1
是我太_高估,1
发现_是我太,1
抽空_发现,1
购入_今天,1
烟火_居然,1
如潮_购入,1
社区_好评,1
当初_社区,1
一直_打墙,1
操作_一直,1
知道_操作,1
一直_知道,1
开局_一直,1
讲述_开局,1
惊喜_讲述,1
方式_惊喜,1
表现_方式,1
奇思妙想_表现,1
还愿_一部,1
居然_成功,1
一位_苦难,1
漏洞_橙光,1
实在_满意,1
过程_实在,1
昏昏欲睡_游玩,1
令人_昏昏欲睡,1
方式_更是,1
操作_方式,1
意义_操作,1
繁琐_意义,1
再配_繁琐,1
出戏_再配,1
无时无刻_出戏,1
立绘_无时无刻,1
橙光_立绘,1
大量_漏洞,1
成功_做到,1
剧本_充斥,1
迷信_剧本,1
流程_迷信,1
迷信_流程,1
一套_迷信,1
本作_一套,1
代入_本作,1
让玩家_代入,1
道理_让玩家,1
题材_道理,1
游戏性_中式,1
解密_游戏性,1
做到_恐怖,1
令人感动_奇思妙想,1
思考_令人感动,1
程度_带来,1
一片_云会,1
无可避免_结局,1
歌谣_无可避免,1
儿童_歌谣,1
送别_儿童,1
更加_广阔,1
见识_更加,1
孩子_见识,1
灵魂_孩子,1
蓝天_灵魂,1
鸟儿_蓝天,1
一只_鸟儿,1
一只_一只,1
云会_一只,1
推动_一片,1
艺术_程度,1
一片_推动,1
画面_一片,1
结局_画面,1
真正_结局,1
悲剧_真正,1
救赎_这是,1
关注_痛苦,1
苦难_关注,1
正在_人世间,1
警察_意义,1
扮演_警察,1
或许_扮演,1
灵魂_或许,1
别梦寒_结局,1
结局_悲伤,1
易逝_真情,1
真情_可贵,1
下午_人物,1
非常简单_下午,1
推动_非常简单,1
解密_推动,1
难度_解密,1
方面_解密,1
解密_方面,1
认认真真_解密,1
不爱_认认真真,1
流畅_不爱,1
推进_流畅,1
方面_推进,1
存在_方面,1
满分_存在,1
配乐_满分,1
画风_配乐,1
配图_画风,1
开场_配图,1
每章_开场,1
无愧于心_人民,1
一名_无愧于心,1
一定_成为,1
以后_一定,1
宣誓_以后,1
心里_大山,1
走出_心里,1
可贵_走出,1
一町_片尾曲,1
动画片_一町,1
一部_动画片,1
the_root,1
had_really,1
it_had,1
absurd_as,1
was_absurd,1
it_was,1
that_it,1
deep_that,1
so_deep,1
was_so,1
problem_was,1
the_problem,1
cause_of,1
root_cause,1
change_and,1
happened_there,1
to_change,1
difficult_to,1
was_difficult,1
environment_was,1
social_environment,1
the_social,1
weak_but,1
were_weak,1
event_were,1
the_event,1
after_the,1
investigation_after,1
the_investigation,1
